Make,Model,Series launch year,Trim / Version,Year start,Year end,Production start,Production end,New Price,Used price range,Fuel consumption (mpg),Insurance group,Annual road tax,Miles per pound (mpp),Power (bhp),Top Speed (mph),0-60 mph (secs),Torque (Nm),Torque (ft-lb),CO2 Emissions (g/km),Euro Emissions Standard,Miles Per Tank,Fuel Capacity (litres),Weight (kg),Length (mm),Width (mm),Height (mm),Wheelbase (mm),Turning Circle (m),Engine Size (cc),Cylinders,Valves,Fuel Type,Transmission,Gearbox,Drivetrain,Doors,Seats,Luggage Capacity (litres),Unbraked Towing Weight (kg),Braked Towing Weight (kg),EuroNCAP Rating,EuroNCAP Rating description,Adult Occupant,Child Occupant,Pedestrian,New Adult Occupant,New Child Occupant,New Vulnerable Road Users,New Safety Assist,Country,Status,Series (production years start-end),Image URL
BMW,3-Series,Saloon 2012 specs,330d BluePerf Modern (Professional Media) 4d Step Auto,2013,2014,03/01/2013,02/01/2014,"£37,960","£8,565 - £12,205",57 mpg,35,£135,,254,155,5.4,560,413,129,6,714,57,1540,4624,2031,1429,2810,11,2993,6,24,Diesel,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,330d BluePerformance xDrive Modern 4d Step Auto,2013,2014,03/01/2013,02/01/2014,"£37,470","£8,450 - £12,050",54 mpg,40,£165,,254,155,5.1,560,413,137,6,677,57,1610,4624,2031,1429,2810,11,2993,6,24,Diesel,Automatic,8 Speed Step Auto,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,330d BluePer xDrive Modern (Business Media) 4d Step Auto,2013,2014,03/01/2013,02/01/2014,"£38,460","£8,745 - £12,480",54 mpg,40,£165,,254,155,5.1,560,413,137,6,677,57,1610,4624,2031,1429,2810,11,2993,6,24,Diesel,Automatic,8 Speed Step Auto,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,330d BluePer xDrive Modern (Professional Media) 4d Step Auto,2013,2014,03/01/2013,02/01/2014,"£39,460","£8,915 - £12,730",54 mpg,40,£165,,254,155,5.1,560,413,137,6,677,57,1610,4624,2031,1429,2810,11,2993,6,24,Diesel,Automatic,8 Speed Step Auto,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,ActiveHybrid 3 Modern 4d Step Auto,2012,2013,07/01/2012,06/01/2013,"£41,445","£8,775 - £12,690",47 mpg,38,£155,,335,155,5.1,400,295,139,5,620,60,1655,4624,2031,1429,2810,11,2979,6,24,Petrol/Electric Hybrid,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,-,-,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,ActiveHybrid 3 Modern (Professional Media) 4d Step Auto,2012,2013,11/01/2012,06/01/2013,"£43,295","£9,585 - £13,420",47 mpg,38,£155,,335,155,5.1,400,295,139,5,620,60,1655,4624,2031,1429,2810,11,2979,6,24,Petrol/Electric Hybrid,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,-,-,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,335i Modern 4d,2012,2013,02/01/2012,06/01/2013,"£35,410","£6,685 - £9,920",35 mpg,37,£330,,301,155,5.3,400,295,186,5,462,60,1510,4624,2031,1429,2810,11,2979,6,24,Petrol,Manual,6 Speed,Rear wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,335i Modern 4d Step Auto,2012,2013,02/01/2012,06/01/2013,"£36,935","£7,630 - £11,310",39 mpg,37,£265,,301,155,5,400,295,169,5,514,60,1520,4624,2031,1429,2810,11,2979,6,24,Petrol,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,335i Modern (Business Media) 4d,2012,2013,11/01/2012,06/01/2013,"£36,400","£7,235 - £10,345",35 mpg,37,£330,,301,155,5.3,400,295,186,5,462,60,1510,4624,2031,1429,2810,11,2979,6,24,Petrol,Manual,6 Speed,Rear wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,335i Modern (Business Media) 4d Step Auto,2012,2013,11/01/2012,06/01/2013,"£37,925","£8,220 - £11,745",39 mpg,37,£265,,301,155,5,400,295,169,5,514,60,1520,4624,2031,1429,2810,11,2979,6,24,Petrol,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,335i Modern (Professional Media) 4d,2012,2013,11/01/2012,06/01/2013,"£37,400","£7,345 - £10,485",35 mpg,37,£330,,301,155,5.3,400,295,186,5,462,60,1510,4624,2031,1429,2810,11,2979,6,24,Petrol,Manual,6 Speed,Rear wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,335i Modern (Professional Media) 4d Step Auto,2012,2013,11/01/2012,06/01/2013,"£38,925","£8,315 - £11,875",39 mpg,37,£265,,301,155,5,400,295,169,5,514,60,1520,4624,2031,1429,2810,11,2979,6,24,Petrol,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,318d Luxury 4d,2012,2015,02/01/2012,01/01/2015,"£30,175","£5,350 - £9,515",62 mpg,25,£30,,140,132,8.7,320,236,118,5,777,57,1410,4624,2031,1429,2810,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1700,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,318d Luxury 4d Step Auto,2012,2015,02/01/2012,01/01/2015,"£31,725","£6,170 - £10,960",62 mpg,25,£30,,140,132,8.6,320,236,118,5,777,57,1430,4624,2031,1429,2810,11,1995,4,16,Diesel,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,745,1700,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,320d Luxury 4d,2012,2015,02/01/2012,01/01/2015,"£31,275","£5,685 - £10,085",61 mpg,32,£30,,181,146,7.3,380,280,120,5,764,57,1420,4624,2031,1429,2810,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,320d Luxury 4d Step Auto,2012,2015,02/01/2012,01/01/2015,"£32,825","£6,500 - £11,545",62 mpg,32,£30,,181,143,7.2,380,280,118,5,777,57,1430,4624,2031,1429,2810,11,1995,4,16,Diesel,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,320d BluePerformance Luxury 4d,2012,2015,07/01/2012,01/01/2015,"£32,270","£5,840 - £10,290",62 mpg,32,£30,,181,146,7.3,380,280,120,6,777,57,1420,4624,2031,1429,2810,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,320d BluePerformance Luxury 4d Step Auto,2012,2015,07/01/2012,01/01/2015,"£33,820","£6,670 - £11,745",62 mpg,32,£30,,181,143,7.2,380,280,118,6,777,57,1430,4624,2031,1429,2810,11,1995,4,16,Diesel,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,318d Luxury (Business Media) 4d,2012,2015,11/01/2012,06/01/2015,"£30,875","£5,835 - £10,395",60 mpg,25,£135,,140,132,8.7,320,236,122,6,752,57,1410,4624,2031,1429,2810,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1700,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,318d Luxury (Business Media) 4d Step Auto,2012,2015,11/01/2012,06/01/2015,"£32,425","£6,680 - £11,910",61 mpg,25,£30 - £135,,140,132,8.6,320,236,122,6,764,57,1430,4624,2031,1429,2810,11,1995,4,16,Diesel,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,745,1700,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,318d Luxury (Professional Media) 4d,2012,2015,11/01/2012,06/01/2015,"£31,775","£5,995 - £10,685",60 mpg,25,£135,,140,132,8.7,320,236,122,6,752,57,1410,4624,2031,1429,2810,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1700,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,318d Luxury (Professional Media) 4d Step Auto,2012,2015,11/01/2012,06/01/2015,"£33,325","£6,830 - £12,190",61 mpg,25,£30 - £135,,140,132,8.6,320,236,122,6,764,57,1430,4624,2031,1429,2810,11,1995,4,16,Diesel,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,745,1700,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,320d Luxury (Business Media) 4d,2012,2015,11/01/2012,06/01/2015,"£31,975","£6,170 - £11,000",60 mpg,32,£135,,181,146,7.3,380,280,123,6,752,57,1420,4624,2031,1429,2810,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,320d Luxury (Business Media) 4d Step Auto,2012,2015,11/01/2012,06/01/2015,"£33,525","£7,020 - £12,505",61 mpg,32,£30 - £135,,181,143,7.2,380,280,121,6,764,57,1430,4624,2031,1429,2810,11,1995,4,16,Diesel,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,320d Luxury (Professional Media) 4d,2012,2015,11/01/2012,06/01/2015,"£32,875","£6,330 - £11,275",60 mpg,32,£135,,181,146,7.3,380,280,123,6,752,57,1420,4624,2031,1429,2810,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,320d Luxury (Professional Media) 4d Step Auto,2012,2015,11/01/2012,06/01/2015,"£34,425","£7,170 - £12,780",61 mpg,32,£30 - £135,,181,143,7.2,380,280,121,6,764,57,1430,4624,2031,1429,2810,11,1995,4,16,Diesel,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,320d BluePerformance Luxury (Business Media) 4d,2012,2015,11/01/2012,03/01/2015,"£32,970","£6,275 - £10,755",62 mpg,32,£30,,181,146,7.3,380,280,120,6,777,57,1420,4624,2031,1429,2810,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
BMW,3-Series,Saloon 2012 specs,320d BluePerform Luxury (Business Media) 4d Step Auto,2012,2015,11/01/2012,03/01/2015,"£34,520","£7,130 - £12,200",62 mpg,32,£30,,181,143,7.2,380,280,118,6,777,57,1430,4624,2031,1429,2810,11,1995,4,16,Diesel,Automatic,8 Speed Step Auto,Rear wheel drive,4,5,480,745,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon (12-19) was tested by Euro NCAP in 2012 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.95,0.84,0.78,0.86,Germany,discontinued,BMW 3-Series Saloon (2012 - 2019),https://parkers-images.bauersecure.com/pagefiles/203583/cut-out/bmw-3-series.jpg
